Product_ID,Product_Name,Form,Ashwagandha,Triphala,Amalaki,Haritaki,Bibhitaki,Neem,Tulsi,Brahmi,Shankhpushpi,Turmeric,Ginger,Garlic,Clove,Cardamom,Cinnamon,Pepper,Licorice,Guduchi,Shatavari,AloeVera,Moringa,Fenugreek,Cumin,Coriander,Mustard,Saffron,Nutmeg,Fennel,Camphor,Jatamansi,Kesar,Pippali,Punarnava,Arjuna,Guggulu,Manjistha,Kalonji,Baheda,Giloy,Daruharidra,Vidanga,Hibiscus,AmlaOil,Ashoka,Bhringraj,SafedMusli,KaunchBeej,Palash,Agarwood,Chitrak,Proportion_Others,Price,Dosage(g),Shelf_Life(months),Preparation_Method,Speciality
P0829,Product_829,Powder,0.01,0,0.01,0.02,0.02,0.01,0.02,0,0.01,0.03,0.03,0.02,0.02,0.02,0.01,0.02,0.03,0.01,0.02,0.01,0.03,0.03,0.01,0,0.02,0.02,0.01,0,0.03,0.03,0.03,0.02,0.01,0.03,0.02,0,0.02,0.02,0.02,0.02,0.03,0.02,0,0.02,0.03,0,0,0.01,0.03,0.03,0.14,977,0.35,18,Fermentation,Immunity Booster
P0830,Product_830,Capsule,0.02,0.02,0.03,0.03,0.03,0,0.01,0.01,0.02,0.03,0.03,0.01,0.02,0.02,0.03,0.03,0.03,0.01,0.01,0.03,0,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.02,0,0.01,0.03,0.02,0.01,0.01,0.03,0.03,0.01,0.02,0.01,0.02,0.03,0,0.03,0.01,0.03,0.03,0.1,812,0.58,12,Extract,Skin Disorders
P0831,Product_831,Paste,0,0.01,0.01,0.03,0.01,0.03,0.02,0.01,0.02,0.02,0.03,0.02,0.01,0.03,0.03,0.03,0,0.01,0.02,0.01,0.01,0.03,0,0.02,0.02,0.02,0.02,0.03,0,0.03,0.01,0.02,0.03,0.03,0.03,0.01,0,0.01,0.03,0.02,0.01,0.02,0.01,0.03,0.01,0.01,0.01,0.01,0.01,0.02,0.14,762,0.5,18,Extract,Cardiac Health
P0832,Product_832,Tablet,0,0.01,0.03,0.01,0.01,0.03,0.01,0.03,0.02,0,0.03,0.01,0.01,0.04,0.01,0.03,0.03,0.03,0.02,0.03,0.01,0.03,0,0.01,0.04,0.01,0.03,0.01,0.03,0.03,0.02,0.04,0,0,0.01,0.02,0.01,0.03,0.03,0.01,0.02,0.01,0.01,0,0.01,0.02,0,0.02,0.02,0.01,0.12,166,0.55,18,Extract,Kidney Care
P0833,Product_833,Decoction,0.04,0.01,0,0.01,0.01,0.02,0.04,0.02,0.04,0.02,0.02,0.02,0.01,0.04,0.02,0.03,0.01,0.01,0.02,0,0.03,0.04,0.01,0.02,0.03,0,0.02,0.02,0.02,0.02,0.03,0.03,0.04,0.02,0.01,0.02,0,0.01,0,0,0.02,0,0.02,0.01,0.01,0.02,0.03,0.01,0.02,0.03,0.07,290,0.24,18,Extract,Memory & Cognition
P0834,Product_834,Paste,0.02,0.02,0.03,0.01,0.03,0,0,0.01,0,0.03,0.01,0.02,0.01,0,0.03,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.03,0.03,0.03,0.02,0.03,0.01,0.01,0.02,0,0.01,0.02,0.02,0.01,0.03,0.03,0.03,0.01,0.03,0.02,0.03,0.01,0.02,0.02,0.02,0.02,0.02,0.01,0,0.14,135,0.42,12,PowderBlend,Cardiac Health
P0835,Product_835,Powder,0,0.02,0.02,0.01,0.03,0.03,0.01,0.02,0.02,0.03,0.02,0.03,0.02,0.01,0.02,0.01,0.01,0.01,0.02,0,0.01,0.02,0.02,0.03,0.01,0.03,0.02,0.03,0.02,0.01,0,0.02,0.03,0.03,0.03,0.03,0.03,0.01,0,0.02,0.01,0.03,0.01,0.03,0.01,0,0.01,0.01,0.02,0.01,0.12,936,0.45,12,Extract,Digestive Cleanser
P0836,Product_836,Decoction,0.02,0.02,0.01,0.03,0.02,0.02,0.01,0,0.03,0.02,0.01,0,0.02,0.02,0.03,0.01,0,0.03,0.01,0.02,0.02,0.02,0.04,0.02,0.02,0,0,0.02,0.01,0.02,0.02,0.01,0.02,0,0.02,0.01,0.02,0.03,0.01,0.03,0.03,0,0.04,0.03,0.01,0.04,0.01,0.02,0.03,0.02,0.1,790,0.32,18,Extract,Digestive Cleanser
P0837,Product_837,Tablet,0,0.02,0,0,0.01,0.03,0.02,0.04,0.01,0.03,0.02,0.02,0,0,0.03,0.01,0.03,0.04,0.04,0,0.04,0.02,0,0.01,0.01,0,0.03,0.03,0,0.04,0.01,0.01,0.01,0.01,0.04,0.02,0.04,0.03,0.02,0.01,0.03,0,0.03,0.01,0.01,0.02,0.02,0,0.02,0.03,0.1,723,0.54,18,Extract,Digestive Cleanser
P0838,Product_838,Syrup,0.03,0.03,0.03,0.01,0.04,0.02,0.03,0.01,0.01,0.01,0.02,0.01,0.01,0.03,0.03,0.03,0.02,0,0.03,0.03,0.03,0.01,0.01,0.02,0.02,0,0.01,0.01,0.01,0,0.01,0.03,0,0.01,0.02,0,0.03,0.01,0.03,0.02,0.01,0.03,0.01,0,0.01,0.02,0.03,0.02,0.01,0.01,0.14,604,0.48,18,PowderBlend,Anti-Inflammatory
P0839,Product_839,Powder,0.03,0,0.02,0.03,0.02,0.02,0.04,0.01,0.03,0.02,0.02,0.04,0.03,0.01,0.01,0.01,0.03,0.04,0.02,0.01,0,0.02,0,0.03,0.02,0.01,0.04,0.01,0,0.02,0.02,0.01,0.02,0.03,0,0.01,0.02,0.03,0.02,0.01,0.02,0,0.03,0,0,0.03,0.01,0,0.02,0.03,0.1,689,0.49,36,PowderBlend,Weight Loss
P0840,Product_840,Tablet,0.02,0.02,0.01,0.02,0.03,0.03,0.04,0.02,0,0.02,0,0,0.01,0.01,0.03,0.03,0.03,0.01,0.02,0.02,0.03,0.01,0,0,0,0.02,0.04,0.02,0.01,0.02,0.03,0.01,0.02,0.01,0.02,0.01,0,0.03,0.01,0.03,0.01,0.01,0.03,0.04,0.03,0.01,0.03,0.02,0.02,0.02,0.09,814,0.42,24,Decoction,Immunity Booster
P0841,Product_841,Powder,0,0.03,0.03,0.01,0.02,0.04,0.04,0.03,0.03,0.02,0,0.01,0,0.03,0,0.02,0.02,0.01,0.01,0.03,0,0.03,0.03,0.02,0,0,0.04,0.03,0.04,0.03,0.01,0.02,0.02,0.01,0.02,0,0.01,0.02,0.01,0.01,0.02,0.02,0.03,0.02,0,0.01,0.02,0.02,0.02,0.01,0.1,365,0.6,24,Fermentation,Weight Loss
P0842,Product_842,Tablet,0.01,0.01,0.01,0.03,0.02,0,0.01,0.02,0.04,0.03,0.02,0.02,0.03,0.02,0,0,0,0.01,0.03,0.03,0.02,0,0,0.03,0.01,0.02,0,0.03,0.01,0.03,0.03,0.01,0.03,0.03,0.03,0.02,0.01,0.03,0.02,0.03,0.01,0.01,0,0.04,0.01,0.01,0.01,0.01,0,0.03,0.14,686,0.36,24,Decoction,Anti-Inflammatory
P0843,Product_843,Syrup,0.03,0.02,0.01,0.01,0.03,0.02,0,0.03,0.03,0.02,0,0,0.01,0.02,0.01,0.01,0.03,0.03,0.01,0.03,0.03,0.02,0.01,0.02,0.01,0.01,0.03,0.02,0.03,0.04,0.02,0.02,0.02,0,0.03,0.01,0.01,0.02,0.04,0.03,0.01,0.02,0,0.03,0.01,0.01,0,0,0.01,0.03,0.11,612,0.48,12,Fermentation,Weight Loss
P0844,Product_844,Paste,0.04,0.03,0.04,0.02,0.01,0.01,0.01,0.02,0,0.03,0.03,0,0.01,0.03,0.02,0.01,0,0.03,0.03,0.02,0.02,0.02,0.03,0.01,0,0,0.02,0.02,0.02,0.01,0.01,0.03,0.03,0.04,0.02,0,0.03,0.01,0.02,0.03,0.02,0.01,0.01,0,0.02,0.03,0.01,0.02,0,0,0.12,387,0.45,24,TabletCompression,Weight Loss
P0845,Product_845,Capsule,0.01,0,0.01,0.02,0.01,0.02,0.02,0.04,0.01,0.01,0.02,0.01,0.02,0.01,0.01,0.04,0.04,0.02,0.02,0.01,0.01,0.02,0.04,0.01,0.02,0.01,0.02,0.02,0.04,0.03,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0.03,0.03,0.03,0.02,0.03,0,0.01,0.02,0.05,906,0.4,24,Extract,Diabetes Management
P0846,Product_846,Syrup,0.02,0.03,0.03,0.03,0.01,0,0.01,0.02,0.01,0.01,0.01,0.02,0.01,0.03,0.02,0.01,0,0.01,0.02,0,0.03,0.01,0.02,0.03,0.04,0.02,0.01,0.01,0.01,0.02,0.01,0.03,0.01,0.03,0.01,0,0.01,0.03,0.03,0.03,0.02,0.03,0.01,0.02,0.03,0,0.03,0.01,0.01,0.03,0.12,508,0.48,18,Fermentation,Diabetes Management
P0847,Product_847,Capsule,0,0,0,0.04,0.04,0.04,0.02,0.01,0.01,0,0.02,0.03,0,0.03,0.01,0.03,0,0.03,0.04,0.02,0.03,0,0,0.04,0.03,0.02,0.01,0.02,0.02,0,0.02,0.02,0,0.03,0,0.02,0.01,0,0.01,0.03,0.01,0.01,0.04,0.04,0,0.01,0.03,0.03,0.01,0.01,0.13,160,0.53,24,Extract,Liver Detox
P0848,Product_848,Syrup,0.01,0.02,0,0.02,0.02,0.03,0.01,0,0.02,0.01,0.01,0.02,0.01,0.03,0.03,0.02,0.02,0.01,0.03,0.03,0,0.03,0.03,0.03,0.03,0.01,0,0.03,0.02,0.02,0.02,0.03,0.03,0.03,0.03,0.01,0.03,0.03,0.01,0.02,0,0.02,0.01,0.01,0,0,0.01,0,0.03,0.03,0.1,363,0.54,24,PowderBlend,Kidney Care
P0849,Product_849,Paste,0,0,0.01,0.02,0.01,0.03,0.02,0.03,0.01,0,0.01,0.02,0.03,0.01,0.02,0.03,0.03,0.02,0,0.03,0.01,0.01,0.01,0.01,0.03,0.03,0.01,0,0,0.03,0.01,0.03,0.01,0.02,0.03,0.03,0.03,0.02,0.03,0.02,0.03,0.02,0.02,0.03,0.01,0.02,0.01,0.03,0,0.03,0.1,238,0.6,18,TabletCompression,Women's Health
P0850,Product_850,Decoction,0.02,0.03,0.03,0.02,0.02,0,0.03,0.01,0,0.02,0.03,0.02,0,0.01,0.02,0.02,0.01,0.03,0.01,0.01,0,0.04,0.03,0.01,0.02,0.03,0.03,0.01,0.03,0.03,0.03,0.01,0.02,0.02,0.01,0.01,0,0.03,0.01,0,0,0.02,0.02,0.03,0.02,0.01,0.02,0.02,0.02,0.03,0.1,681,0.42,18,TabletCompression,Kidney Care
P0851,Product_851,Paste,0.03,0.03,0.03,0,0.04,0,0.03,0,0,0,0.02,0.02,0.04,0.04,0.01,0.02,0.04,0.01,0,0.02,0.02,0.03,0.02,0.04,0.04,0.01,0.01,0.03,0,0.03,0.01,0.02,0.01,0.04,0.01,0.01,0.02,0.01,0,0.02,0.01,0.02,0.02,0.01,0.02,0,0.02,0.02,0.01,0.01,0.1,850,0.57,18,Decoction,Digestive Cleanser
P0852,Product_852,Capsule,0.01,0.02,0.01,0.01,0.01,0.01,0.01,0.03,0.01,0.01,0.02,0.03,0.02,0,0.02,0.03,0.03,0.01,0.03,0.03,0.03,0.03,0,0.03,0.01,0,0.03,0.01,0.01,0.02,0.03,0.02,0,0.02,0.01,0.03,0.02,0,0.02,0.02,0.01,0.02,0,0.02,0.03,0.03,0.03,0.02,0,0.03,0.12,328,0.34,18,PowderBlend,Joint Pain Relief
P0853,Product_853,Syrup,0.01,0.01,0.02,0.01,0.02,0,0.02,0.03,0.03,0.02,0,0.03,0.03,0,0.02,0,0.03,0,0.02,0.01,0.01,0.02,0.02,0.01,0.03,0.03,0.03,0.01,0.02,0.03,0.02,0.01,0.02,0,0.03,0.03,0.01,0.03,0.03,0.01,0.01,0.03,0.03,0.02,0.01,0.01,0.01,0.03,0.02,0.02,0.1,656,0.2,12,Decoction,Immunity Booster
P0854,Product_854,Decoction,0.01,0.02,0.03,0,0,0.02,0.02,0.01,0.02,0.02,0.03,0.02,0.01,0.03,0.01,0.03,0.01,0.01,0.03,0.01,0.01,0.02,0.03,0.02,0.03,0.02,0.03,0.03,0.01,0.01,0.01,0,0.03,0.01,0.02,0.03,0.01,0.01,0.02,0.02,0.01,0.01,0.03,0.03,0.01,0,0.02,0.03,0.02,0.01,0.12,753,0.26,24,PowderBlend,Weight Loss
P0855,Product_855,Capsule,0.02,0.03,0.01,0.03,0.01,0.02,0.02,0,0.01,0,0.01,0.03,0.01,0.03,0.02,0.02,0.04,0.01,0.01,0,0.02,0.02,0.03,0.01,0.03,0.03,0.01,0.03,0.01,0,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.03,0.03,0.03,0.01,0.03,0.02,0.02,0,0.02,0.02,0.01,0,0.03,0.12,423,0.56,24,Decoction,Respiratory Health
P0856,Product_856,Powder,0.02,0.03,0.02,0.02,0.03,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.03,0.03,0,0.03,0.03,0.01,0,0,0.02,0.03,0.03,0.03,0.03,0.02,0.02,0.01,0.01,0.03,0.01,0.01,0.02,0,0.01,0.02,0.01,0.01,0.02,0.02,0,0.01,0.01,0.03,0.03,0.01,0.01,0.03,0.01,0.03,0.12,577,0.51,18,PowderBlend,Stress & Anxiety
P0857,Product_857,Tablet,0.04,0.01,0.01,0,0.03,0.01,0.02,0,0.04,0.01,0.02,0.01,0.02,0,0,0.02,0.03,0.01,0.01,0,0.01,0.01,0.03,0.03,0.01,0.03,0.01,0.04,0.01,0.04,0.01,0.01,0.02,0.01,0.03,0,0.03,0.03,0.03,0.02,0.03,0.03,0,0.01,0.03,0.02,0.03,0.03,0.02,0.01,0.09,121,0.52,24,Fermentation,Immunity Booster
P0858,Product_858,Powder,0.02,0.04,0.02,0.03,0.04,0.01,0.01,0.01,0.01,0.03,0.03,0.01,0.04,0.03,0.03,0.02,0,0.02,0,0.02,0,0,0.01,0.03,0,0.01,0.01,0.01,0.01,0.02,0.01,0.02,0.03,0.02,0.02,0.01,0.02,0.01,0.03,0.01,0.01,0.01,0.02,0.01,0.03,0.04,0.03,0.03,0,0.03,0.09,246,0.56,36,Fermentation,Liver Detox
P0859,Product_859,Powder,0.03,0.01,0.01,0.02,0,0.03,0.02,0.02,0.01,0.01,0.01,0.01,0.03,0.01,0.03,0.04,0.01,0.04,0,0,0.03,0.01,0.01,0.01,0,0.03,0.02,0.03,0.02,0,0.01,0.02,0.03,0.01,0.04,0.03,0,0,0,0.04,0.01,0.02,0.03,0.02,0,0.01,0.03,0.02,0.01,0.04,0.13,857,0.4,24,TabletCompression,Diabetes Management
P0860,Product_860,Decoction,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.01,0,0.03,0,0.01,0.03,0.03,0.03,0.01,0.02,0.02,0.01,0.02,0.01,0.02,0.01,0,0.03,0,0.03,0.01,0.03,0.03,0.03,0.04,0.01,0.03,0,0,0.03,0.02,0.03,0.01,0.02,0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.02,0.02,0.12,354,0.28,18,PowderBlend,Kidney Care
P0861,Product_861,Capsule,0.01,0,0.02,0.02,0.02,0.03,0,0.03,0.01,0.03,0,0.01,0.03,0,0,0.02,0.01,0.02,0.02,0.03,0,0.01,0.01,0,0.01,0.03,0.03,0.02,0.03,0.02,0.03,0.03,0.01,0.02,0.03,0.03,0,0.01,0.03,0.02,0.03,0.01,0.02,0.01,0.02,0.02,0.03,0.01,0.01,0.03,0.13,439,0.28,18,Decoction,Skin Disorders
P0862,Product_862,Decoction,0.01,0.01,0.03,0.03,0.03,0.02,0.02,0,0.02,0.01,0.03,0.02,0.02,0.01,0.03,0.03,0.01,0.02,0.02,0.01,0.03,0.02,0.01,0.01,0.01,0.03,0.02,0.02,0.03,0.03,0.03,0.03,0,0.01,0.01,0,0.01,0.01,0.03,0.02,0,0.03,0.01,0.01,0.02,0.02,0.01,0.03,0.01,0.01,0.11,388,0.41,36,Fermentation,Hair & Scalp Care
P0863,Product_863,Decoction,0.02,0.03,0,0.02,0.01,0,0,0.02,0.02,0.01,0.03,0.01,0.03,0.01,0.03,0,0.01,0.01,0.03,0,0.03,0.01,0.03,0.03,0.01,0.01,0,0.01,0.03,0.01,0,0.03,0.03,0.03,0.02,0.04,0.02,0.03,0.02,0.02,0.01,0.01,0.01,0.02,0.03,0,0.03,0.02,0.03,0.03,0.11,395,0.56,18,Extract,Diabetes Management
P0864,Product_864,Paste,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.04,0.01,0.01,0.02,0,0.02,0.02,0.01,0,0,0,0.03,0.02,0.01,0.01,0.02,0,0.02,0.01,0.01,0.03,0.02,0.02,0.04,0.01,0.02,0.03,0.02,0.03,0.01,0.04,0.03,0.03,0.02,0.02,0.01,0.03,0.01,0,0.03,0.02,0.03,0.08,809,0.25,36,Decoction,Kidney Care
P0865,Product_865,Tablet,0.03,0.02,0.03,0.01,0.03,0.03,0.03,0,0.02,0,0.02,0.03,0,0.03,0.01,0.01,0,0.01,0.02,0.03,0.03,0.01,0.03,0.01,0.02,0.01,0.03,0.02,0.03,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.03,0.01,0.02,0.03,0.04,0,0.01,0.02,0.02,0.01,0.01,0.01,0.01,0.02,0.1,809,0.47,24,Extract,Joint Pain Relief
P0866,Product_866,Tablet,0,0.02,0.03,0.03,0,0.02,0.03,0.02,0.01,0.04,0.03,0.03,0.03,0.04,0.03,0.03,0.02,0.03,0,0.03,0.01,0.01,0.02,0.01,0.01,0.02,0.01,0.01,0,0.02,0.02,0,0.03,0.01,0.02,0.01,0.01,0.01,0.02,0.02,0.03,0,0.03,0.02,0.01,0,0.03,0.02,0.01,0.01,0.1,109,0.59,12,TabletCompression,Immunity Booster
P0867,Product_867,Paste,0.03,0.03,0.02,0,0.03,0.03,0.02,0.01,0.01,0.01,0.03,0.01,0.01,0,0.03,0.01,0.03,0,0.02,0.02,0.03,0.03,0.03,0,0.01,0,0.02,0.03,0.01,0,0.03,0.03,0.03,0.02,0,0.01,0.01,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.01,0.03,0.02,0.01,0.03,0,0.14,954,0.3,24,Extract,Cardiac Health
P0868,Product_868,Syrup,0.03,0.03,0.03,0,0.02,0.02,0.02,0.01,0.01,0.01,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.02,0.01,0.02,0.01,0.02,0.03,0.03,0.01,0.03,0.02,0.01,0,0,0.03,0.01,0.02,0.02,0.03,0.01,0.01,0.01,0.01,0.03,0.02,0.01,0.03,0.02,0.01,0,0.02,0.02,0.01,0.13,878,0.57,12,TabletCompression,Immunity Booster
P0869,Product_869,Powder,0.01,0.01,0.02,0.02,0,0.03,0.01,0,0.01,0.04,0.02,0.02,0.03,0.02,0.02,0.02,0.01,0,0.01,0.04,0.02,0.03,0.02,0.03,0.03,0,0.03,0.02,0.02,0.01,0.03,0.02,0,0,0.02,0.01,0.03,0.03,0.03,0.03,0.02,0.01,0.01,0.02,0.02,0.03,0.01,0.01,0,0.01,0.11,449,0.27,24,PowderBlend,Cardiac Health
P0870,Product_870,Syrup,0,0.04,0.02,0.03,0.02,0.01,0.03,0.01,0.03,0.02,0.02,0.01,0.01,0.01,0,0,0.01,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.02,0.02,0.03,0.03,0.02,0.01,0.01,0.02,0.01,0.01,0,0.01,0,0.04,0,0.01,0.03,0.02,0.02,0.02,0.01,0.04,0.03,0.03,0.03,0.02,0.1,927,0.46,24,PowderBlend,Immunity Booster
P0871,Product_871,Tablet,0.03,0.03,0.02,0.02,0.01,0.02,0.02,0.03,0.01,0.03,0.01,0.01,0,0.03,0.02,0.03,0.04,0,0.02,0.02,0.03,0.03,0.03,0.03,0,0.01,0.03,0.01,0,0.01,0.03,0.01,0.01,0,0.01,0.02,0.02,0.01,0.02,0.03,0,0.02,0.01,0.03,0.03,0.01,0.01,0.02,0,0.01,0.12,236,0.54,18,Decoction,Kidney Care
P0872,Product_872,Tablet,0,0,0.02,0.02,0.02,0.04,0.02,0,0.01,0.02,0.03,0.02,0.04,0.01,0.03,0.01,0,0.01,0.04,0.02,0.04,0.02,0.01,0.02,0.01,0.02,0.01,0.02,0,0.03,0,0.03,0,0.01,0.02,0.02,0.01,0,0.03,0,0.01,0.04,0.01,0.03,0.03,0.02,0.01,0.02,0.04,0.03,0.1,833,0.54,18,TabletCompression,Skin Disorders
P0873,Product_873,Paste,0.01,0.01,0,0,0,0,0.02,0.03,0.02,0.01,0.02,0.01,0.03,0.03,0.03,0.01,0.01,0.03,0.01,0.01,0,0.02,0,0.02,0,0.03,0.03,0.03,0.01,0.01,0.03,0.01,0.03,0.03,0.02,0.02,0.03,0,0.01,0.01,0.03,0.02,0.02,0.03,0.02,0.01,0.03,0.02,0.02,0.03,0.14,691,0.33,24,Fermentation,Diabetes Management
P0874,Product_874,Decoction,0.02,0,0.03,0.01,0.02,0.02,0.01,0.02,0.03,0.03,0.01,0.04,0.01,0.03,0.02,0.01,0.02,0.02,0.03,0.02,0.01,0.01,0.01,0.03,0.03,0.02,0.01,0,0.03,0.03,0.01,0.02,0.01,0.02,0.04,0.04,0,0.02,0.01,0.03,0.03,0.02,0.01,0.02,0,0.01,0.01,0.01,0.02,0.01,0.08,455,0.24,24,Decoction,Kidney Care
P0875,Product_875,Powder,0.03,0.01,0.02,0.03,0.02,0.02,0.01,0.01,0.01,0.03,0.01,0.01,0.03,0.01,0,0,0,0.02,0.02,0.01,0.02,0.01,0.02,0,0.03,0.02,0.02,0.03,0.01,0.01,0.01,0.01,0.03,0.03,0.03,0,0.02,0.01,0.01,0.03,0.03,0.03,0.02,0.03,0.03,0.01,0.01,0.03,0.03,0.03,0.1,189,0.41,24,Decoction,Respiratory Health
P0876,Product_876,Paste,0.02,0,0,0.03,0.03,0.01,0.03,0.01,0.03,0.01,0.02,0.02,0.03,0.01,0.01,0.03,0.02,0.02,0.01,0.03,0.01,0.03,0.02,0.02,0.03,0.02,0.03,0.01,0.02,0.01,0.02,0.01,0.02,0.03,0.01,0.02,0.01,0.01,0.02,0.01,0.02,0.02,0.02,0,0,0,0.03,0.03,0.02,0.03,0.1,999,0.54,36,TabletCompression,Memory & Cognition
P0877,Product_877,Powder,0.03,0.03,0.03,0.02,0.03,0.03,0,0.02,0.02,0.03,0.02,0.02,0.01,0.02,0.03,0.01,0.01,0,0,0.03,0.01,0.03,0.02,0.01,0.02,0.02,0.02,0.01,0.02,0.01,0.02,0,0.02,0.03,0.01,0.02,0.03,0,0.02,0.03,0.02,0.03,0.03,0,0.01,0,0.03,0,0.03,0.01,0.1,536,0.25,18,PowderBlend,Kidney Care
P0878,Product_878,Decoction,0.02,0.01,0,0.04,0.03,0.01,0.03,0.01,0.02,0.03,0.02,0.01,0.04,0,0,0.02,0.03,0.01,0.02,0,0.01,0,0.02,0.02,0,0.03,0,0.01,0.04,0.01,0.03,0.03,0.01,0.04,0.01,0,0.03,0.02,0.01,0.01,0.02,0.01,0.03,0.02,0.02,0,0,0.03,0.04,0.03,0.12,113,0.41,24,Extract,Immunity Booster
P0879,Product_879,Syrup,0.02,0.02,0,0.02,0.02,0.01,0.03,0.01,0.03,0.03,0.02,0.01,0.01,0.03,0.03,0.01,0.03,0.01,0,0,0.02,0.03,0.01,0.03,0,0.02,0.04,0.04,0.03,0.01,0.02,0.01,0.01,0,0.01,0.02,0.03,0.01,0.01,0.03,0.02,0.01,0.02,0.02,0,0.04,0.02,0.04,0,0.02,0.09,598,0.25,36,Fermentation,Skin Disorders
P0880,Product_880,Paste,0,0.03,0.03,0.01,0.01,0.01,0.02,0.03,0.01,0.02,0.01,0.01,0.02,0.02,0.03,0.01,0.02,0.02,0,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.01,0.01,0.03,0.02,0.02,0.01,0.02,0.01,0.01,0.03,0.02,0.01,0.02,0.03,0.02,0.03,0.01,0.01,0.02,0,0.03,0,0.02,0.01,0.12,498,0.59,36,Extract,Diabetes Management
P0881,Product_881,Syrup,0.01,0.04,0.01,0.01,0.01,0.04,0.03,0.04,0.02,0.01,0.03,0.01,0.01,0.02,0.02,0.02,0.02,0.01,0.01,0.02,0.01,0.03,0.01,0.02,0.03,0.03,0.01,0.01,0.01,0.04,0.02,0.02,0.01,0.02,0,0.02,0.02,0.01,0.01,0.02,0.02,0.01,0.02,0.01,0,0.01,0.01,0.02,0.01,0.03,0.12,955,0.21,12,PowderBlend,Joint Pain Relief
P0882,Product_882,Paste,0.01,0.03,0.03,0,0.02,0.02,0,0.02,0.01,0.02,0,0.03,0.02,0,0.01,0.02,0,0,0.03,0.03,0.04,0.02,0,0.02,0,0.03,0.01,0.03,0.01,0.03,0.02,0.03,0.04,0.03,0.02,0.01,0.03,0.02,0.01,0.02,0.02,0.03,0,0.02,0.02,0.02,0.02,0.02,0.01,0,0.12,273,0.58,18,Fermentation,Immunity Booster
P0883,Product_883,Tablet,0.02,0,0.02,0.02,0.02,0.01,0.03,0.02,0,0.02,0.02,0.01,0.01,0.03,0,0.01,0.03,0,0,0.03,0.01,0.03,0.01,0.02,0.02,0.03,0.03,0,0.01,0.02,0,0,0.02,0.03,0.03,0.03,0,0.04,0,0.03,0.02,0.04,0.02,0.01,0.02,0.01,0.02,0.02,0.02,0.04,0.12,371,0.35,18,TabletCompression,Respiratory Health
P0884,Product_884,Paste,0.01,0.01,0.03,0.02,0.02,0.03,0.02,0,0.02,0.02,0.03,0.01,0.01,0.01,0.01,0.01,0.03,0.02,0.03,0.03,0.02,0.01,0.02,0.02,0,0.02,0,0.03,0.03,0.02,0.01,0.03,0.02,0.02,0.02,0.01,0.01,0,0.01,0.01,0.03,0,0.03,0.02,0.02,0.03,0.01,0.01,0.02,0.03,0.12,877,0.25,12,Decoction,Immunity Booster
P0885,Product_885,Powder,0.03,0.02,0,0.03,0.01,0.03,0.03,0.01,0.03,0,0.01,0,0.02,0.02,0.02,0.03,0.02,0.02,0.01,0.01,0,0.02,0.03,0.02,0.04,0.03,0.01,0,0.01,0.01,0.03,0,0.02,0.02,0,0.03,0.02,0.03,0.02,0,0.02,0.02,0.03,0.01,0.04,0.04,0.01,0.01,0.01,0.02,0.1,978,0.3,36,Fermentation,Respiratory Health
P0886,Product_886,Syrup,0.02,0,0.03,0.02,0.03,0,0.02,0.01,0.01,0.03,0.03,0.03,0.02,0.01,0.02,0.03,0.03,0.02,0.03,0,0.03,0.03,0.02,0.01,0.02,0.02,0.01,0.02,0,0,0.02,0.01,0.01,0.03,0.01,0.01,0.03,0,0.02,0.01,0.02,0.02,0.02,0.02,0.03,0.01,0.01,0,0.03,0.01,0.13,767,0.57,36,PowderBlend,Skin Disorders
P0887,Product_887,Decoction,0.03,0,0.03,0.03,0,0.02,0.02,0.03,0.02,0.03,0,0,0.02,0.04,0.02,0,0,0.01,0.01,0.01,0.01,0.03,0.01,0,0,0.01,0.01,0.02,0,0.02,0.01,0.03,0.04,0.01,0.04,0.03,0.03,0.02,0.04,0.03,0.02,0.03,0,0.02,0,0.02,0.04,0,0.03,0.02,0.11,304,0.35,36,TabletCompression,Diabetes Management
P0888,Product_888,Paste,0.01,0.03,0.01,0.03,0,0.01,0.03,0.02,0.01,0.01,0.03,0.01,0.03,0.01,0.02,0.01,0.03,0.01,0.01,0.01,0.02,0,0.01,0.01,0.03,0,0.02,0.02,0,0.02,0,0.02,0.02,0.02,0.02,0.03,0.03,0.03,0.02,0.01,0.02,0.03,0.03,0.02,0.01,0.03,0.04,0.03,0.02,0,0.11,346,0.37,36,Decoction,Kidney Care
